feature0,feature1,feature2,class
13.27619354,21.67168992,19.24048757,B
14.09312389,28.78936561,7.623225839,B
7.72021026,29.33842874,12.50305139,B
0.53683703,18.70914121,12.94165643,B
11.42824344,29.64533072,8.033794753,B
9.785299301,17.6036111,0.341590471,B
9.648263138,19.86080022,0.118684843,B
11.22898129,20.62102278,0.233792171,B
11.2260962,12.23939131,3.895636666,B
1.318298396,16.89232712,6.262295136,B
7.720905032,24.63822632,1.483124406,B
3.327329695,27.23364579,8.434680692,B
10.77855128,21.80947476,19.66744406,B
7.314620036,16.41379709,1.188639543,B
9.565299322,17.87336904,19.62260436,B
9.526739072,19.60413322,19.97171493,B
0.467362373,19.00397131,7.209618759,B
10.08669432,14.86668113,1.473079164,B
13.00590799,22.95109875,18.90186097,B
11.16913287,19.97999088,19.75185333,B
8.948585891,25.9758757,17.91026831,B
3.086683969,13.68005401,6.709586685,B
18.2595993,16.03953924,13.71812204,B
18.91347029,23.67113227,12.50223756,B
5.093904774,12.81381508,5.426906533,B
12.22308541,20.13808966,19.6033815,B
11.07262858,26.66907418,17.30678328,B
17.0539741,17.78612301,16.56125465,B
13.10175497,20.47415465,0.56229015,B
16.45974086,19.78037684,2.58109238,B
12.24795496,22.15938675,19.46995426,B
16.60167652,14.05450294,14.45914633,B
14.31591587,18.1794359,1.243459773,B
19.37327727,18.07189083,7.243060934,B
5.788934886,18.18792971,18.67713806,B
6.817082489,14.68203802,2.255566655,B
18.86798572,16.44186114,7.703742973,B
5.637934744,13.35529118,4.142939808,B
6.81532525,10.89231547,12.05579443,B
15.13972552,19.63361116,18.40210859,B
4.361055969,15.83312241,17.01833551,B
14.71114327,16.94473307,18.21259021,B
13.60865379,16.54029773,1.399323218,B
14.75393242,26.25494965,3.961000025,B
6.914451136,15.10494724,18.12537464,B
14.55468972,11.68103463,12.54247968,B
13.42471378,21.61864851,19.07896115,B
6.715240279,21.54797875,0.736719376,B
6.380622822,25.74163234,2.822304462,B
1.832495444,23.23742333,5.467070981,B
9.707551689,20.31608486,0.128733054,B
6.1393971,28.75446612,12.7495952,B
6.367372976,12.92841448,4.19885273,B
8.934135485,10.16852965,10.14654552,B
10.60456642,29.61945936,11.90319755,B
13.72648044,13.19279473,16.07317536,B
15.32252159,22.8973242,17.91327276,B
8.365094695,22.82704218,19.25578513,B
12.3624986,15.50625652,1.426032131,B
3.566041474,27.5499102,8.864358617,B
16.96455562,20.70072848,16.91488897,B
10.87624121,23.10460715,19.31682441,B
17.09386426,18.56786982,16.66818291,B
3.139421754,27.01159055,11.0328206,B
9.164918852,23.79646129,19.0106282,B
2.431690186,25.86281854,12.54228301,B
10.36426144,29.25809154,6.328193729,B
4.24679029,24.28568328,16.80862517,B
16.22704016,21.09665653,17.59502061,B
5.932481509,18.18113636,1.208524457,B
5.451892104,11.29059675,9.779655172,B
9.311534562,19.63192824,0.081392693,B
6.766881352,25.94789006,17.22912615,B
6.497137405,20.6077841,0.847087958,B
9.100843698,24.70978751,18.69574652,B
3.386112802,14.85278373,4.819622857,B
6.194026132,25.24769917,17.60298106,B
14.19541257,11.21275442,8.122498456,B
19.62996337,17.86100599,11.30789846,B
10.35208496,12.55731089,16.60311657,B
9.961457232,20.11455081,0.147830327,B
10.14983283,19.90949643,19.96345365,B
10.53143812,29.76951683,8.085988108,B
14.63523501,27.56275257,5.684296315,B
18.16045596,22.86313082,14.84499045,B
6.302298805,17.83173704,18.99479594,B
12.82532969,11.41982526,6.115588916,B
11.87957141,24.59525875,1.462031765,B
10.05512013,23.89067039,19.1595063,B
10.38632001,23.90674559,19.02675753,B
8.612568683,27.07459512,3.177511487,B
6.418822104,20.93880493,19.25341556,B
6.025926112,26.71769235,15.95201504,B
17.2881526,15.37015758,14.96199462,B
13.86633544,29.10153234,10.06296536,B
6.515864377,13.62414416,16.68516958,B
15.22998748,11.95344438,12.04866485,B
15.77690255,12.04092583,8.309430281,B
6.835290989,27.62874455,4.576172767,B
0.225855403,19.40695104,8.207511863,B
17.33482021,26.36814417,11.49008839,B
14.64768505,11.41769215,12.15243462,B
17.68448846,23.7040923,4.910960428,B
14.01900667,26.32254617,16.49309721,B
9.689988569,22.22416184,0.421697941,B
10.01258853,19.72149586,0.032349893,B
12.01215925,28.35356614,14.91469609,B
5.430637705,19.07960311,18.77826793,B
5.429644031,21.22522262,1.298382467,B
10.94642729,18.65919654,19.83341942,B
13.13807191,22.28960694,19.08911002,B
0.980853264,18.89651193,13.98254676,B
12.6971263,28.52186046,5.882260904,B
10.52721663,18.81244216,0.281731875,B
3.44979582,19.82724428,2.646315724,B
8.123910009,29.52017208,8.356341558,B
10.09599126,27.43777694,16.63805706,B
7.680156471,29.34868581,8.09324888,B
4.26076018,13.61148417,5.025002362,B
16.21459543,13.66251531,5.653750766,B
6.984756385,17.12280637,18.99125053,B
2.360506394,19.39151525,3.741433383,B
13.81324337,22.10653279,18.94758809,B
1.373760696,18.49848332,5.435997379,B
0.747258081,21.0855335,13.37102758,B
15.08782821,12.86087866,14.70009925,B
8.729762321,18.64430951,19.71905915,B
10.04573509,19.86759322,0.170087534,B
16.38522122,16.17671407,16.58223357,B
13.27013818,15.96594378,18.4959406,B
10.06279506,23.35743463,0.648564466,B
17.50921633,26.48940862,10.64160852,B
4.967512771,18.73991128,1.627715062,B
2.020374574,18.18472605,4.328174607,B
19.58809543,19.07801666,12.00342906,B
14.25421323,28.53016682,7.545169637,B
7.196334301,10.54125256,11.57596024,B
11.04751212,21.49796758,0.250260307,B
13.10729816,23.44037927,18.68552478,B
9.358842425,18.46941697,0.306835314,B
18.29264655,25.17379152,8.431003023,B
2.14040493,24.20803684,5.806468776,B
9.672793574,25.05363518,1.397619598,B
0.560507243,17.47704968,7.969261093,B
10.98755284,20.1247091,19.77079786,B
9.314209468,21.74064032,19.66968402,B
8.888116584,20.32577231,19.78862764,B
5.930893811,19.93832071,1.022424893,B
12.970199,23.23138246,1.133087178,B
18.20257842,17.42641965,5.13942894,B
2.798815698,26.39636245,7.870340919,B
10.74830477,12.57321433,16.47677635,B
6.680258133,13.96950286,17.17644745,B
2.459299289,26.28658959,9.950995343,B
12.67781978,16.1609663,1.30366655,B
10.89433759,11.50753888,14.96536572,B
18.42425258,21.94584754,14.71292139,B
1.054832485,16.11995525,12.0139019,B
15.67251846,21.17273267,18.03657872,B
11.95817237,21.93028895,19.40963947,B
5.877056198,28.11614723,13.84889484,B
7.37795987,14.71879673,17.94017167,B
8.365116031,19.13457145,19.65694849,B
10.94674813,23.23570874,0.733186302,B
15.38637425,21.1279563,18.31031432,B
14.89604779,22.55037318,18.20073621,B
18.7508865,15.43587288,9.72599607,B
7.621486359,24.31037646,1.495843575,B
12.28897551,14.95712632,18.13893832,B
19.51894744,22.77814098,9.680266758,B
0.107495622,19.86109159,9.872706039,B
11.98112925,27.51393849,3.931782799,B
14.37236284,11.82750364,6.46523673,B
8.189493803,15.3042118,1.512122626,B
11.86133757,17.34779478,19.33129989,B
3.585667746,26.29150322,13.95513013,B
10.69229222,16.89079465,0.630934348,B
5.006616276,23.78646877,2.449206514,B
17.34898881,26.38769013,8.874701326,B
19.04000137,19.32661563,6.008734844,B
11.22801264,13.86962526,2.275904286,B
10.14092975,19.21321776,0.105125529,B
8.709229918,18.29114428,0.428148549,B
13.66176207,13.86891594,16.88541171,B
12.73567536,26.34114447,17.06416571,B
10.7516523,20.03168218,0.143538446,B
9.837982376,27.4911849,3.411538818,B
5.085524195,18.23201152,18.45542716,B
3.581568458,12.51239876,9.220415087,B
18.37170065,24.57181244,12.76231465,B
5.555474296,12.21025424,5.873764195,B
5.847235299,15.24866624,17.59953294,B
6.033448546,11.42230446,12.75456286,B
1.928973053,23.57533264,5.707735142,B
10.7834331,14.48044728,18.22759665,B
7.551509773,12.72266671,3.70395304,B
5.301507704,28.4053575,7.763030117,B
19.01826051,16.94695085,12.39076129,B
10.22232156,20.93842908,19.93277798,B
2.76395727,25.41959867,13.92140062,B
13.54960171,22.133065,19.03198769,B
3.625760164,24.89000106,15.69479794,B
15.58158145,17.14345327,17.69970885,B
13.46872003,23.56328038,18.55708458,B
13.53185017,26.2115202,3.181316437,B
9.797295518,20.28007647,19.95436351,B
7.622233923,18.86790838,0.402058753,B
10.85645729,19.75564826,19.95474988,B
7.068693181,16.41397166,1.240427831,B
7.985573963,11.60755174,14.94930463,B
11.04927971,18.29774583,0.269170162,B
4.981586347,23.4839038,2.247212938,B
7.23168269,17.62727157,0.867271714,B
13.07524176,11.74247726,5.404548737,B
6.594941354,15.02789963,17.77751592,B
5.397839617,28.71409651,10.61701885,B
2.3478703,22.22212128,16.0007072,B
15.67806449,12.447854,12.71747009,B
17.31706542,20.09508695,3.393695238,B
17.78191124,15.86587483,14.6654411,B
6.035523769,29.05619936,10.1905842,B
4.456190548,28.17713431,8.825425605,B
10.92173879,19.90368006,0.176786579,B
3.801881713,13.81450757,14.76120858,B
5.224311168,17.87264293,18.33397021,B
6.389810382,28.19054637,5.615561748,B
8.923728697,19.00920013,0.263314038,B
1.403447396,19.41719748,15.02338085,B
13.53229492,27.11125982,4.003107591,B
5.174162448,25.8022622,3.657954532,B
14.96318186,28.22324352,7.947407174,B
2.826766211,13.3863557,11.38448749,B
12.60972634,20.96933802,19.5050919,B
17.1773917,19.33017576,16.81010029,B
4.283597993,17.34776777,2.313392192,B
14.40247869,20.48633888,1.066774141,B
11.68475422,20.75195485,19.62714606,B
7.503554237,28.35126348,5.207536753,B
7.746608444,12.5598241,3.857528989,B
4.320470995,27.91864027,8.685650361,B
14.69893287,20.02142685,1.296255111,B
8.658915717,20.36747708,0.186795369,B
15.69282086,25.16498901,3.749556908,B
13.20568675,21.89211645,19.19278941,B
4.426625333,24.27101456,2.990815412,B
13.64919319,10.90379791,8.822777619,B
12.49923853,29.50421756,10.84431278,B
10.19434299,10.70667219,13.55446845,B
5.973307434,28.63073397,7.050065287,B
4.617469125,17.77916152,1.968104123,B
9.17670037,29.82764898,8.379514571,B
10.89700827,16.88525396,19.42482208,B
2.977821104,24.52707942,4.667852126,B
12.96533785,13.99539513,17.32423311,B
4.016077915,22.22092231,2.463648811,B
18.78559114,19.25336107,14.50460176,B
11.27063497,21.58504413,0.262483468,B
12.22740021,15.69105762,18.70867429,B
2.431242913,18.6603617,3.763188554,B
11.05398923,27.45365067,3.648011293,B
15.77776756,23.60365598,2.754735268,B
2.360230178,18.29438258,16.1375535,B
10.04216534,18.9440789,19.75051847,B
8.501523935,25.19282078,18.25134573,B
19.53252958,22.54070942,10.0863822,B
1.184526635,21.71526141,14.20294151,B
15.63868291,16.57326732,2.630216085,B
14.74042036,25.85513512,16.53940303,B
10.05333479,19.90469356,19.93152512,B
12.45197606,21.03045885,0.538069983,B
11.28130282,14.79173937,18.31176466,B
4.218810687,17.71603775,2.23488301,B
0.542774462,17.28977423,9.287763512,B
0.6932529,18.64233523,6.809776288,B
1.760604886,15.49309912,12.97610135,B
9.902424404,18.73241905,0.185106051,B
13.902005,18.63181766,0.992926859,B
16.9876625,16.02174186,15.82351612,B
14.26846786,13.14640223,4.308373733,B
14.58194985,17.79777006,1.394162099,B
5.264962998,22.26419551,1.624465193,B
11.78667739,19.39897238,19.7184352,B
7.752079097,10.52393299,8.709128091,B
7.673464242,22.55637351,0.810698557,B
10.49597641,19.63160399,19.8740923,B
12.10708767,14.01804855,2.44547692,B
0.966915831,23.44221505,7.767980635,B
3.251622654,22.74520417,16.76410876,B
6.948097052,12.30783137,15.45097606,B
18.13106049,18.39600736,15.43497315,B
7.746763041,10.62815523,12.31689909,B
10.36795445,19.98986575,19.8518943,B
8.690002671,27.38387298,16.53830678,B
17.54552426,25.85950057,12.68949364,B
10.03284517,19.3172812,19.77897504,B
4.681667164,28.45821884,10.39174736,B
4.524553362,12.34259998,6.896205625,B
8.529967992,28.31115533,4.967471741,B
9.891571072,15.28109057,1.262384501,B
9.973642928,20.21029647,19.88928072,B
14.14029751,24.29256989,2.060650837,B
12.35393039,20.5009723,19.51149008,B
3.62320765,15.77708439,3.738260717,B
11.32468978,21.44807137,19.66697781,B
11.12684077,21.15205947,19.73452714,B
0.951792142,19.93758643,13.87442443,B
9.977778626,23.40922796,0.687999618,B
6.442096809,16.13326229,18.32116331,B
6.067088142,16.97682584,18.6092461,B
14.94778325,21.11882346,18.54192861,B
2.124097359,17.96314693,15.57258199,B
13.40579898,23.99529119,18.44337507,B
9.597436794,20.34732571,0.057668786,B
16.24790056,23.81324043,16.67179942,B
16.47882964,12.56030443,10.55269136,B
15.16168237,27.95528433,7.344068335,B
7.330049735,17.70621095,0.670537113,B
10.3838185,19.16155971,19.77836101,B
8.318679777,18.30812428,0.385532564,B
13.99818063,24.35137815,2.02431767,B
0.537943162,22.09686958,11.66340962,B
18.69456439,15.4972715,10.88633506,B
4.635468561,17.22337111,2.154464032,B
4.506434139,15.39331096,3.252406309,B
8.426461264,17.39717622,0.674258302,B
3.758274313,27.34643907,12.31608368,B
16.71846088,12.74868964,8.648091662,B
5.634464204,24.80519677,2.562139831,B
11.87282543,22.45214238,0.630525884,B
14.06349045,26.62793623,3.815453262,B
6.40097983,10.75184478,9.746696819,B
10.1953234,20.6272422,0.031302459,B
19.96769759,20.26985227,10.52666642,B
7.617561097,16.49064726,1.050692733,B
14.42564769,11.7133596,13.06449668,B
13.76983978,27.80678276,14.87680233,B
7.552753005,18.00505246,19.35112554,B
14.09461505,16.24842308,18.1876411,B
18.55260945,15.10843972,10.5042979,B
7.633040097,16.18798663,1.209955333,B
6.108130626,16.57053527,1.671219887,B
3.920641899,12.26189817,11.64655185,B
9.978750977,21.39572713,19.81378274,B
13.3010503,11.08218017,12.75393213,B
19.52031206,21.91030947,7.794428949,B
17.81868849,24.65662153,6.29703379,B
7.450009463,18.7290295,19.41972027,B
16.20332229,22.42823296,17.23525766,B
2.080506297,15.56700136,14.09570575,B
16.85128102,19.60685582,17.05418485,B
15.93568024,13.27586781,5.926611164,B
12.29343815,24.86203031,1.765657136,B
2.072432268,25.64940945,8.578562349,B
6.685482757,24.03135987,1.5676739,B
8.93936903,19.8076215,19.90948902,B
5.415959761,25.80171907,16.60942018,B
0.363210548,17.99149482,11.45618538,B
9.284892781,24.43358328,1.247867756,B
2.49929706,19.71254187,3.566671924,B
13.49777533,18.93574493,0.740555122,B
14.74532081,21.38930122,1.398382429,B
9.649868461,17.56544016,19.49527623,B
14.40841862,28.81214665,11.54924768,B
6.025553655,10.90357456,9.830083009,B
18.95705944,22.97947596,12.91200653,B
8.41046464,22.14748443,19.61644539,B
9.117954479,17.2916156,19.43219311,B
8.352464222,29.39435357,7.419928712,B
8.792225625,21.83617842,0.319526001,B
11.49481651,19.58103049,19.77454058,B
5.158065493,11.43296127,11.33847078,B
8.985586056,24.98228448,1.463508983,B
8.596314046,23.60400205,0.820964247,B
17.06707925,16.47886938,3.891641635,B
8.202349062,25.62883988,2.154676244,B
3.888710315,24.01929335,16.63419178,B
9.575357019,18.35323465,0.271174464,B
9.534871266,22.26998003,0.355135827,B
15.79455202,22.34017987,17.70965482,B
9.183354052,14.65876434,18.25571575,B
16.80383414,22.42085789,3.23958658,B
3.4293794,19.94318269,17.46027963,B
6.266908623,18.88817313,19.12311989,B
7.004446755,29.48099461,9.339349796,B
12.91039952,29.40378469,9.995024596,B
1.342334773,19.62126041,14.84083273,B
16.02766452,27.68402741,8.522941983,B
8.631180796,20.15238068,19.79697882,B
14.59971812,14.51846101,16.7415231,B
16.95294983,25.92922525,6.238605585,B
13.6712274,28.83717656,7.691699585,B
5.989273864,17.18715364,18.57588007,B
9.015409272,23.13550126,19.31960076,B
17.0345046,25.89526909,13.69276203,B
10.50353049,23.25207889,0.596333794,B
3.915654099,23.39492537,2.945682982,B
5.820339639,11.71777924,13.39668546,B
0.530931708,21.18202613,7.241098605,B
13.19154496,29.40074129,10.76793929,B
17.12138863,22.84414013,16.26260551,B
2.054298501,19.22312539,15.99455367,B
14.20204801,22.93816268,1.606682481,B
6.435298049,16.76370283,1.378805542,B
19.93962404,20.28102155,9.278777589,B
10.49531381,21.11808562,19.73362785,B
0.703462297,17.95464103,12.56405681,B
0.895846503,23.49687479,11.34292662,B
11.70552765,18.46738526,0.334098934,B
17.67057613,15.09514042,6.175465169,B
9.459857234,22.14115706,19.62660477,B
12.17048412,29.39736364,7.727806056,B
14.98431591,19.64852814,1.426913647,B
10.36013848,20.75922612,0.079039005,B
12.13588719,11.75202174,4.851814275,B
14.22893636,28.18694854,13.75903323,B
4.727572431,15.78750927,17.15633517,B
2.09332076,23.1696739,14.94411117,B
14.53907858,16.7934415,1.804452061,B
16.49661582,27.42256012,8.625328718,B
11.10526773,23.74425837,19.04859723,B
1.533399905,15.07762369,8.405599605,B
10.25526652,18.79160352,19.83092376,B
18.22373011,25.55088096,9.192182104,B
10.6030026,26.41766445,17.49420639,B
5.19052702,24.00789804,2.412332353,B
16.75708872,25.87785834,14.20074506,B
12.60857904,18.88077014,0.45633329,B
16.64425488,17.05664984,3.288465319,B
9.632038361,19.94215656,19.89635732,B
12.49324646,10.48463083,8.426781536,B
10.59266537,26.40609667,2.475857994,B
3.999855905,12.53273386,12.78020047,B
9.748705795,20.87792917,19.86941988,B
7.511890825,18.49029986,0.456422095,B
15.47487696,17.48466271,17.91798221,B
14.08659484,22.06192294,1.207746379,B
8.056311979,28.43570278,5.108732551,B
8.250252999,18.56613178,19.67926365,B
10.57561692,21.32470222,19.82134109,B
0.467878536,17.59504001,9.294205713,B
10.95314719,21.67476644,19.76100651,B
3.416856672,17.88459766,2.942652636,B
4.996799754,13.94726892,4.047693149,B
12.28009739,29.40253199,7.73243427,B
9.815894886,19.47213264,0.054469372,B
12.50329724,12.6864425,3.822146935,B
3.923056347,17.43207114,2.622264004,B
3.278440666,20.0816655,17.23656644,B
12.10105934,11.42459016,14.515432,B
11.57963987,29.59568543,8.323999345,B
16.18753013,13.78429613,5.239979172,B
3.764662896,17.48119568,17.25966578,B
4.44624407,16.26483868,17.34688866,B
9.10314071,17.3366206,0.526500869,B
7.610775504,29.23070446,7.342561986,B
18.53945003,16.76759908,6.209251865,B
3.582876259,14.90560405,4.484905011,B
12.15496732,11.81144822,14.97814182,B
10.21366867,19.82704531,0.180273844,B
7.308038597,13.8482629,2.680238127,B
18.57906906,24.88917403,9.988058876,B
11.11772075,28.24937623,15.30476141,B
5.74718501,22.52065564,1.428377334,B
11.91549245,25.40650545,1.852882705,B
14.02389772,27.39886555,4.750847687,B
8.213978086,22.77408877,19.29632974,B
17.3494891,26.55503439,11.71032404,B
10.85070671,13.33264621,17.24143223,B
11.54646916,28.68182509,14.60821934,B
4.235289119,12.00095763,11.25675395,B
9.498358986,11.14375811,5.755327937,B
9.60317966,28.83094991,5.548732142,B
5.516110186,17.92529237,18.65924395,B
1.648028056,19.66782209,4.529986671,B
3.100250523,27.22177607,9.897709241,B
16.95455052,18.57112699,3.103464431,B
15.86063566,16.56751577,17.20058298,B
15.94582075,15.4270463,16.51565219,B
6.21217034,27.77082229,5.109805019,B
17.87974511,17.55276225,15.49820244,B
4.647613728,24.86204932,16.80264107,B
18.61747743,15.41164007,11.25202722,B
4.519615272,17.38379871,2.173051733,B
1.602326676,25.06296207,9.015376191,B
10.50852081,20.32126693,0.175237058,B
15.84879066,14.7103946,3.963349232,B
18.34878634,20.43774567,15.34807073,B
10.16697688,18.18180266,0.361114415,B
7.99907633,18.35160315,0.370569328,B
7.130007674,10.65598827,10.76687785,B
11.24128282,19.63346998,0.144260335,B
7.930208845,13.38898672,17.06346411,B
1.599953609,16.53633032,6.17892138,B
9.746256013,20.04921103,0.123657978,B
10.42982724,19.74286805,19.83000373,B
2.700397939,26.5817096,8.598875112,B
19.47644776,22.05258812,12.06170535,B
19.4300844,22.48246666,11.54767382,B
7.682975453,21.267862,0.424386676,B
7.802860761,20.43881346,19.61006289,B
10.40795768,20.86907133,0.083920261,B
8.386676967,17.29173827,19.43750765,B
12.67633585,25.35754901,17.83560916,B
3.56589545,23.69658966,3.373532804,B
8.848085845,13.33755305,17.25662713,B
0.452328791,17.32978908,10.00199699,B
18.16398047,21.17042345,4.504929927,B
14.84169327,23.59171963,2.063321285,B
18.78633061,15.8704964,11.99602463,B
2.673471843,24.60205125,14.65546224,B
15.9273464,21.79060882,2.385715768,B
1.404581327,15.77187459,7.216666193,B
8.090529264,17.70777929,19.46103703,B
12.87634123,14.61086932,17.78231659,B
9.164159073,20.05613903,0.14064312,B
11.86946213,10.40089867,11.66552633,B
9.139219124,21.93194308,0.255883542,B
0.390475637,21.70910422,11.40797443,B
12.4444993,28.15681105,4.89257394,B
5.763573575,15.22537407,2.511109347,B
6.1910993,21.67288406,1.066191134,B
1.214964209,18.9852695,14.42752688,B
9.643477586,29.51737118,12.76634617,B
13.55071888,11.10022192,12.79603284,B
17.27972164,18.35270882,16.41578866,B
15.87829281,13.84868969,15.09535672,B
19.29609142,21.93192102,6.931597659,B
18.45712909,18.21943048,5.002859714,B
9.173711247,21.12626527,19.77910361,B
9.753428929,18.55675714,19.72790727,B
12.33177734,19.02266786,19.62850306,B
10.86362727,14.49724814,18.16134038,B
13.69361334,24.83153864,2.180482458,B
16.4246354,22.3160328,17.22599175,B
17.55011074,15.08746156,6.046752678,B
0.2862097,21.99681162,10.20829284,B
13.1343435,27.31805445,16.02217509,B
16.11876201,12.31168989,9.037599122,B
2.159805057,21.37751513,4.099978655,B
2.673120965,13.77975042,12.11766159,B
15.16838594,12.16075434,12.9716048,B
10.0024646,19.08221523,0.170549742,B
12.70327161,25.93711579,17.49248116,B
5.075587746,13.50977827,4.279327963,B
5.052875138,11.49201543,11.67952318,B
9.504649219,22.9338123,19.48758061,B
18.31647789,23.40531804,14.29460525,B
19.44876652,20.93173666,12.82924661,B
15.99096607,25.48629938,15.72035593,B
3.135807103,18.84039489,2.845272979,B
8.879509431,18.51202212,0.354488053,B
10.35890032,26.09782306,17.72001113,B
13.01408398,13.1728978,3.409709211,B
5.428200059,26.84004492,4.524500301,B
10.90423626,10.1173927,10.53643449,B
17.76688128,23.81622217,5.379137863,B
5.811350924,11.65911392,6.902882861,B
10.79585309,29.78658488,9.048282746,B
7.734438098,21.68201214,0.424677229,B
1.923963459,17.77307306,15.3271949,B
11.26876341,10.59699196,7.080478486,B
7.964025237,10.47388641,8.799999985,B
6.056213881,25.23916854,17.4301823,B
7.628035346,15.70380963,18.63620455,B
11.930488,22.38929279,0.576678602,B
2.083918009,14.23186123,10.65989641,B
10.96632335,19.57801582,19.87193758,B
18.23490586,16.02715794,6.145635809,B
8.68576297,20.91638618,0.206525414,B
9.599602893,23.37606348,19.24960561,B
6.479709155,11.12483356,12.33738818,B
11.8843909,19.67647581,19.75264607,B
10.77413993,17.55096035,19.55824742,B
0.608445271,17.38721439,11.6306578,B
14.16383196,28.7900804,8.131220571,B
9.967356923,20.22336321,19.81248015,B
8.321395789,15.96324933,1.177295105,B
9.39557046,20.28033235,19.80720256,B
6.349012496,22.2020032,18.99951773,B
11.93068935,13.37054327,2.877413555,B
11.13666841,28.99996485,13.90342325,B
8.263877465,11.45620605,5.267659411,B
18.02974299,19.58366976,15.66647122,B
10.7374041,21.48095935,19.76353968,B
2.711580114,13.28725298,11.29031483,B
6.160863996,26.74476715,16.09961238,B
10.72839519,14.54411262,1.827571254,B
10.15606223,20.16748108,0.046034563,B
9.960290784,19.85090675,0.028068491,B
9.025105193,21.12489158,0.209805191,B
4.131674546,25.91219587,4.627618275,B
3.121299107,24.71312946,4.580324311,B
9.321127727,28.22339329,4.603302082,B
7.581059547,25.38557752,17.90244053,B
2.716270379,23.51643113,4.232885539,B
15.9369025,17.55307936,17.44166706,B
13.82414249,17.71590523,1.115268085,B
18.29327101,17.00086855,14.45293784,B
13.99808827,22.78457683,1.421045461,B
10.39717223,29.17149937,6.385886428,B
12.35180475,20.94571924,19.53900381,B
0.8231682,22.39303136,13.01422701,B
10.70515821,18.71705891,0.149599965,B
9.163791366,26.19589426,17.56142213,B
9.393919081,10.42090185,7.803002362,B
10.01892271,18.70668083,0.189055491,B
12.60908762,16.60496697,0.996250444,B
4.519257594,11.77565398,9.168006024,B
7.252016465,28.83409623,6.606409846,B
9.840747756,20.18971585,0.04086225,B
9.087860961,20.79754544,0.074793446,B
14.04062781,11.63182656,6.53624297,B
15.19855244,18.6348367,1.675215696,B
11.56830458,15.129765,1.506895362,B
10.60233735,29.73393435,8.509897442,B
6.535695959,19.7457267,19.18415377,B
17.48461437,18.70292198,16.47328044,B
8.975602835,17.50385999,0.557985566,B
11.48553807,23.62973252,0.867502308,B
10.58790037,10.17240975,11.19138079,B
19.69584263,21.38583167,11.38443079,B
13.90854285,28.08518287,14.28386236,B
10.59188743,15.11164465,1.434578324,B
9.488441418,18.29319793,19.79333453,B
11.69213702,28.46768956,5.208606593,B
6.582864248,12.48172725,15.3075003,B
8.797880846,10.95722979,5.992978725,B
17.25165548,24.89896608,14.7259285,B
13.66814801,28.70492853,13.09257515,B
7.286020724,15.3936116,18.28798561,B
14.17439157,26.14027272,16.58712145,B
11.50944459,14.9939288,18.39386407,B
2.022169927,25.3888685,7.62470116,B
16.53626605,27.05258489,7.7388383,B
10.65534299,27.07734675,16.82339783,B
4.471300181,24.21934729,17.01754403,B
5.850952179,12.91498013,4.552158664,B
15.93307745,27.22605839,13.10055914,B
16.58499919,14.54517234,4.933531167,B
12.78711131,11.45860827,14.17035114,B
0.188658798,20.48211478,9.053513527,B
9.060834656,22.41577284,0.359406348,B
19.83516288,20.5950835,11.64486145,B
12.28906267,29.24784943,7.09626001,B
13.8736531,15.54064798,17.96880424,B
8.928113029,15.91855046,19.04909386,B
10.74961348,20.07219881,19.8049563,B
14.71583331,21.44295614,18.62355895,B
13.11734676,18.78939391,19.22386174,B
1.148272932,24.05125084,8.23267277,B
11.62003429,18.3581703,19.71359114,B
6.766819568,20.88724317,19.38561969,B
10.00513648,20.02662484,0.114149349,B
3.85761796,22.55196314,2.616230525,B
5.647211197,23.45724242,18.07808074,B
8.892942045,18.07721581,0.372540728,B
8.01778792,19.89758947,0.247597993,B
6.082377134,11.4603387,13.06187053,B
19.68198485,17.65802671,9.905552683,B
1.790248543,15.25536884,7.114572865,B
3.791395474,26.72549551,6.230334516,B
2.478538026,18.84738777,16.24027986,B
14.28672345,27.41128856,15.13232944,B
9.110571223,12.0269995,4.234557063,B
5.774549034,17.30710851,1.506006741,B
19.53591542,20.86175449,12.21405226,B
9.01291897,21.76781388,19.6229829,B
8.618560788,16.8361169,19.3029519,B
5.526389892,28.84509895,10.58854722,B
9.954083542,18.30028042,0.212068466,B
16.79380971,13.0085004,11.19707125,B
5.084984865,27.29567613,5.597733438,B
6.147965393,19.73866101,0.93500285,B
17.63261263,15.67082283,14.4883598,B
9.41460965,19.170034,19.88918899,B
9.691878643,21.61813972,0.14227949,B
12.91535819,26.42151782,3.136721187,B
9.95306897,20.11739949,0.035745626,B
9.435999804,20.0605578,0.202589757,B
4.149140609,17.0515572,2.653864489,B
7.968001939,22.85007644,19.21729329,B
9.860624053,20.03022115,19.8907424,B
8.553070063,18.5252659,19.70744169,B
7.298717877,26.23688533,2.820086616,B
11.22190215,13.84547631,2.404664386,B
3.728505705,18.86062813,2.445308045,B
17.5199089,24.70602585,14.44760827,B
6.881679954,21.48093758,0.671068285,B
9.51532043,28.29927805,15.22767906,B
10.92841822,21.08192963,19.86812235,B
4.067063083,13.12489577,13.72498249,B
6.912264941,16.82861759,18.78954749,B
10.99788705,16.91489972,19.44518751,B
6.928222121,22.20031554,19.1075856,B
7.421940845,29.2595726,7.81796321,B
8.046765198,21.87825505,0.571302821,B
11.17086395,20.52135411,19.73370257,B
7.630672245,11.06742345,6.344596134,B
1.479026706,23.73767811,6.875078668,B
